reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,cleaned_text,sentiment
ARHX9OBIMBSZI,B007WTAJTO,"Carey L. Eddins ""dsgnce""","[0, 0]",perfect addition to the Microsoft Surface i purchase for my daughter.  quick and has worked well so far.  SanDisk is a reputable brand.,5.0,Nice. Great Price,1388016000,2013-12-26,347,0,0,perfect addition to the microsoft surface i purchase for my daughter.  quick and has worked well so far.  sandisk is a reputable brand.,positive
A1ZEO9BUOV2X7W,B007WTAJTO,Caribbean Girl,"[0, 0]",looking for a good memory card then this is it. Its fast and it works flaw less with my Samsung tab 3,5.0,great! great! great!,1400112000,2014-05-15,207,0,0,looking for a good memory card then this is it. its fast and it works flaw less with my samsung tab 3,negative
ATYYLHCE5JCY7,B007WTAJTO,Carl Crampton,"[0, 0]","Works perfectly in my new phone. Great price and it was delivered on time and in good shape. I've never had any trouble with SanDisk, so I'd recommend it to anyone.",5.0,Super Product!,1383955200,2013-09-11,453,0,0,"works perfectly in my new phone. great price and it was delivered on time and in good shape. i've never had any trouble with sandisk, so i'd recommend it to anyone.",positive
A3VWWRYY7I83P1,B007WTAJTO,"Carl F. Otto ""Carl Otto""","[0, 0]","Good product, no problems. I have this installed in my Samsung Galexy III. works well even in super HD video.",5.0,good product and price,1358121600,2013-01-14,693,0,0,"good product, no problems. i have this installed in my samsung galexy iii. works well even in super hd video.",positive
AW7TRNGDQ2OK9,B007WTAJTO,Carl,"[1, 1]","At the time, this was one of the best you can get.  Even now, at UHS-1, you will be doing better than the older, slower chips.  The form factor is handy for products which can take the Micro SD.",5.0,"Great Micro SD chip for the storage, cost, and speed.",1385856000,2013-01-12,695,1,1,"at the time, this was one of the best you can get.  even now, at uhs-1, you will be doing better than the older, slower chips.  the form factor is handy for products which can take the micro sd.",positive
AKPT55GUX5UWB,B007WTAJTO,"Carlitos ""The One""","[0, 0]",It does what it is supposed to do and is pretty fast.  Sandisk is a great company when it comes to flash memory,5.0,Great product,1380672000,2013-02-10,666,0,0,it does what it is supposed to do and is pretty fast.  sandisk is a great company when it comes to flash memory,positive
AA9CVKIEYKC1B,B007WTAJTO,carlos4nyc,"[1, 1]","This Micro SD card is solid and has a great performance. It's really a fast reading SD Card, I would say 4 times faster than any previous cards I had in the past. Once I placed the card in my phone, and I turned it on, you could see the difference. Every application I have in my cell phone that is in my SD card, works really flawlessly. A great product, very solid performance.",5.0,SanDisk 64GB Powerhouse,1350777600,2012-10-21,778,1,1,"this micro sd card is solid and has a great performance. it's really a fast reading sd card, i would say 4 times faster than any previous cards i had in the past. once i placed the card in my phone, and i turned it on, you could see the difference. every application i have in my cell phone that is in my sd card, works really flawlessly. a great product, very solid performance.",positive
A1G6AGAUO7PD0G,B007WTAJTO,Carlos A. de Souza,"[0, 0]",Sandisk is far away the best memory card ever.I used to this brand because it never fails.The future of this kind is eternal.,5.0,powerfull and fast,1389484800,2014-12-01,7,0,0,sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.,positive
AKMQZNN9X3H2I,B007WTAJTO,Carlos Bernardo Delgado Virgen,"[0, 0]","I get randomly error messages with my nokia808, ""disk error-"" and the card stops working, its so, so sad.. I bought a cheap 8gb micro sd class 4 that works better than this :(",1.0,seems mine is defective too,1358208000,2013-01-15,692,0,0,"i get randomly error messages with my nokia808, ""disk error-"" and the card stops working, its so, so sad.. i bought a cheap 8gb micro sd class 4 that works better than this :(",negative
A3M731ALAER24X,B007WTAJTO,Carlos Cirilo,"[0, 0]",Does the job. No complaints so far.,5.0,No problems so far.,1404432000,2014-04-07,245,0,0,does the job. no complaints so far.,positive
A25YUBEYSDPRYC,B007WTAJTO,Carlos Cruz,"[0, 0]",Will have to buy a couple of more since I plan on using them to store my dive recordings from hero pro 2 with the adapter.,5.0,Great,1371686400,2013-06-20,536,0,0,will have to buy a couple of more since i plan on using them to store my dive recordings from hero pro 2 with the adapter.,negative
A2BJBAHPEN0FZF,B007WTAJTO,"Carlos Duarte ""Carlos L Duarte""","[0, 0]",Works perfect on Samsung Galaxy S4... memory is fast and didn't get any unmount problem mentioned on previous reviews... my model number is GT-I9500 and version is 4.2.2,5.0,Works great on Galaxy S4,1387929600,2013-12-25,348,0,0,works perfect on samsung galaxy s4... memory is fast and didn't get any unmount problem mentioned on previous reviews... my model number is gt-i9500 and version is 4.2.2,positive
A1Y3075ML5GQH7,B007WTAJTO,"Carlos E. Portillo ""dreamer79""","[0, 0]",This is big and fast for me. I prefer having this side so I wont run out of space and the speed of 32+/- is all I need anyways.  Highly recommend it.,4.0,Nice and fast,1402531200,2014-12-06,2,0,0,this is big and fast for me. i prefer having this side so i wont run out of space and the speed of 32+/- is all i need anyways.  highly recommend it.,positive
A2DCJV5HKJOM5E,B007WTAJTO,Carlos F.,"[0, 0]","All is fine with this memory. It works very well with my Smartphone, very fast communication with my pics and videos. Good purchase!!! The product arrived on time too.",5.0,Perfect!!!,1393200000,2014-02-24,287,0,0,"all is fine with this memory. it works very well with my smartphone, very fast communication with my pics and videos. good purchase!!! the product arrived on time too.",positive
A2AUJ2W5TJ7ALD,B007WTAJTO,Carlos Gonzales,"[1, 1]","I wish I could say this card was great. Been waiting for it for around a year and a half whilst using the 64GB one (also SanDisk) which never gave me issues; sadly I lost it. This card confused the heck out of me. I used it on my S4 and first off, it wouldn't recognize it. Tried it on my gf's S4 and same problem.Apparently it comes formatted as exFAT and thought maybe reformatting it as FAT32 would solve the problem. Well I thought it did since my phone finally recognized it upon inserting it. A new problem arose, though. I started taking pictures to try it out and odd thing was some of the pictures became corrupted. Not even viewable on the phone seconds after taking them. Some worked, others not.Later on, I restarted my phone for some reason or other. A while later I wanted to check the pictures again and, surprise surprise, everything was gone. I'd find out later that every time I restarted my phone everything on the card was being deleted. Tried it on my gf's phone and same thing happened.Tried reformatting again as FAT32 using GParted (couldn't hurt) and it just throws errors upon starting the write sequence.Too bad I can't return it as I had it shipped to me in Guatemala. So that's $119 down the toilet. I have to buy a new one now, but I think I'll go for the new Samsung EVO ones (although they don't offer a 128GB model as of this writing - bummer).",1.0,Got a lemon,1400803200,2014-05-23,199,1,1,"i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one (also sandisk) which never gave me issues; sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted (couldn't hurt) and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's $119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones (although they don't offer a 128gb model as of this writing - bummer).",negative
A2NF88B81BAXET,B007WTAJTO,Carlos,"[0, 0]","I got this card for my sony action cam, and it is the best memory card, it work fast and process eveything fast, I recomend this",5.0,Best Memory Card,1369785600,2013-05-29,558,0,0,"i got this card for my sony action cam, and it is the best memory card, it work fast and process eveything fast, i recomend this",positive
A1BT21JPQ97DBO,B007WTAJTO,Carlos,"[0, 0]","I use this on my Galaxy S3 and Sony Action Cam, and it works perfectly, never had any issues with it and i find that for any action cam this is a pretty solid sorage ammount.",5.0,Must Have for Any Device,1395532800,2014-03-23,260,0,0,"i use this on my galaxy s3 and sony action cam, and it works perfectly, never had any issues with it and i find that for any action cam this is a pretty solid sorage ammount.",positive
