reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,cleaned_text,sentiment
A33KEMSSS7VCNR,B007WTAJTO,Jakub Buczma,"[0, 0]","Would recommend. I have 2 of those, one in phone one in tablet. Probably i will get one more for GF.",5.0,Great,1401235200,2014-05-28,194,0,0,"would recommend. i have 2 of those, one in phone one in tablet. probably i will get one more for gf.",negative
A3CCD009HXZGRY,B007WTAJTO,"Jamaicancouponmom ""Coupon mom""","[0, 0]","After using an 8 Gig microsd in my galaxy s3 for a year, I knew I needed a new sd card when I got the s4. This sd card has worked out really well for me. I am no longer worried about running out of space when I take pictures on my new s4.",5.0,Works Extremely well with my Samsung Galaxy s4,1377302400,2013-08-24,471,0,0,"after using an 8 gig microsd in my galaxy s3 for a year, i knew i needed a new sd card when i got the s4. this sd card has worked out really well for me. i am no longer worried about running out of space when i take pictures on my new s4.",positive
AHUHNW1T83XG6,B007WTAJTO,Jamal A. Aziz Jamal,"[0, 0]",A great performer for the price ... The capacity is limitless ... The speed is superb too considering it's in a smartphone :),5.0,Sandisk Rules,1391472000,2014-04-02,250,0,0,a great performer for the price ... the capacity is limitless ... the speed is superb too considering it's in a smartphone :),positive
A166CVERLPBZ5X,B007WTAJTO,james adrift,"[0, 0]","Every SanDisk card I've ever bought has never disappointed me and this one wasn't the exception. I use one with my Galaxy Tab 3 and so far it has performed superbly and I have zero complaints.I realize there are quite a few bad reviews for this card but I have never ran into a bad SanDisk card and I hope I won't in the future. I feel bad for the ppl who get the ONE bad card in a batch of thousands, but yeah, it happens.",5.0,Great product at a reasonable price,1392854400,2014-02-20,291,0,0,"every sandisk card i've ever bought has never disappointed me and this one wasn't the exception. i use one with my galaxy tab 3 and so far it has performed superbly and i have zero complaints.i realize there are quite a few bad reviews for this card but i have never ran into a bad sandisk card and i hope i won't in the future. i feel bad for the ppl who get the one bad card in a batch of thousands, but yeah, it happens.",positive
APWECC4AKV8E8,B007WTAJTO,"James Anthony Boersma ""T-Storm""","[0, 0]",It's a memory card. It works. What else do I need to say. I'll be using it in a data logging project soon.,5.0,32,1389571200,2014-01-13,329,0,0,it's a memory card. it works. what else do i need to say. i'll be using it in a data logging project soon.,positive
AYFW47AXYC1C,B007WTAJTO,James B. Beavan III,"[0, 0]","I use this with my GoPro Hero 3 camera and it works great, no issues and perfect size and price.",5.0,great card,1390521600,2014-01-24,318,0,0,"i use this with my gopro hero 3 camera and it works great, no issues and perfect size and price.",positive
A2RMZOH1ODSU4M,B007WTAJTO,james beauchamp,"[0, 0]","does what it should ... 64 gigs in such a tiny physical space is crazy ... makes my phone's capacity huge.  if you use it in an mp3 player, you will have to convert it to fat 32, but it isn't hard; there are plenty of free programs out there you can download.  so this WILL work in those devices as well ... sweet.",5.0,solid product,1359244800,2013-01-27,680,0,0,"does what it should ... 64 gigs in such a tiny physical space is crazy ... makes my phone's capacity huge.  if you use it in an mp3 player, you will have to convert it to fat 32, but it isn't hard; there are plenty of free programs out there you can download.  so this will work in those devices as well ... sweet.",positive
AZ55Y12OHOYK4,B007WTAJTO,James Brand,"[0, 0]","I bought this and put it my mobile phone - Samsung galaxy s3. I don't have a lot more to say. I put it in, formatted it, and it has been working very ewell for some months now. Seems to be very fast. No issues. Recommended.",5.0,"Who thought something so small, could be so big?",1362182400,2013-02-03,673,0,0,"i bought this and put it my mobile phone - samsung galaxy s3. i don't have a lot more to say. i put it in, formatted it, and it has been working very ewell for some months now. seems to be very fast. no issues. recommended.",positive
A1FVP6NP9ANRCX,B007WTAJTO,"James Charles ""Jc""","[0, 0]","Not much to say about the product , there is no configuration needed.it works out of the box, no need to format it unless if you want to.Speed? The tablet processor speed and the card make it impossible for you to see any delay. I am recommand it for anybody that have burchase those 16 GB tablet or phone. Specially if you have pictures and musics that you need to keep. The market carries 64 GB and up so make your best judgment and save.",5.0,Sandisk ultra 32 gb,1391385600,2014-03-02,281,0,0,"not much to say about the product , there is no configuration needed.it works out of the box, no need to format it unless if you want to.speed? the tablet processor speed and the card make it impossible for you to see any delay. i am recommand it for anybody that have burchase those 16 gb tablet or phone. specially if you have pictures and musics that you need to keep. the market carries 64 gb and up so make your best judgment and save.",negative
A1LKL5ZFGEHRWG,B007WTAJTO,James C.,"[0, 0]",I was surprised as to how fast I recieved the Sandisk Micro SD I ordered. I ordered one before but it took almost 2 weeks. I recieved this one within 2 days. I plan to use this one for my next Android phone. I want to upgrade to a Samsung Galaxy model. I was instructed that most phones can handle up to 32gbs but found out that they can handle more.,5.0,Prompt delivery,1366329600,2013-04-19,598,0,0,i was surprised as to how fast i recieved the sandisk micro sd i ordered. i ordered one before but it took almost 2 weeks. i recieved this one within 2 days. i plan to use this one for my next android phone. i want to upgrade to a samsung galaxy model. i was instructed that most phones can handle up to 32gbs but found out that they can handle more.,negative
A24VB5D1XAUMY1,B007WTAJTO,"JAMES C. NORRIS ""J.C. NORRIS""","[0, 0]","HI ....  My Son Wanted/Needed - to make this Purchase,  Hence - The Purchase ..........He's Completely Satisfied with this Item, and Has No-Problem with it ........ &#34; HE LOVES IT !&#34;REGARDS,  JCN",5.0,BEST BANG FOR THE BUCK.,1371340800,2013-06-16,540,0,0,"hi ....  my son wanted/needed - to make this purchase,  hence - the purchase ..........he's completely satisfied with this item, and has no-problem with it ........ &#34; he loves it !&#34;regards,  jcn",positive
A1Q5WONR1RRRDA,B007WTAJTO,James Cundiff,"[0, 0]",OH my gosh this is the greatest invention since sliced bread. I am totaled underwhelmed and it works too. xx xx,4.0,Memeory card,1389312000,2014-10-01,68,0,0,oh my gosh this is the greatest invention since sliced bread. i am totaled underwhelmed and it works too. xx xx,positive
A3CRO2C5FNIXDC,B007WTAJTO,James DeMichael,"[0, 0]","Picked up several when they were discounted. work great in my Galaxy S4 phone, wifes Nikon V1 and my GoPro. No failures or inability to recognize card. Highly recommend ScanDisk products.",5.0,Great Deal,1388361600,2013-12-30,343,0,0,"picked up several when they were discounted. work great in my galaxy s4 phone, wifes nikon v1 and my gopro. no failures or inability to recognize card. highly recommend scandisk products.",positive
A18X0BKCUBO1MC,B007WTAJTO,James D.,"[0, 0]",Works great in my compatible device BUT if you think you can reformat to FAT32 and us in an older device only designed for 32GB you will likely experience excess battery drain even if you think it is working fine to start with.,5.0,Works great for compatible devices,1381363200,2013-10-10,424,0,0,works great in my compatible device but if you think you can reformat to fat32 and us in an older device only designed for 32gb you will likely experience excess battery drain even if you think it is working fine to start with.,negative
A1RU1OXCF4PRU3,B007WTAJTO,James E. Gaul,"[0, 0]","I use a Sony camera with fairly high megapixels per picture.  I also tend to snap many shots in a row.  So the buffering speed of cards like this is important.  On a recent trip abroad, during which I took 3000 pictures...sometimes using the panorama function...I never ran into any processing delays.  The camera and card let me just keep snapping.  Cards like this are noticed only if they don't perform.  They are otherwise just &#34;there,&#34; which is a good thing.  This one seems to perform.  Obviously, not a technical evaluation, just a layman's assessment after using this card for a while.",5.0,Good results,1381795200,2013-10-15,419,0,0,"i use a sony camera with fairly high megapixels per picture.  i also tend to snap many shots in a row.  so the buffering speed of cards like this is important.  on a recent trip abroad, during which i took 3000 pictures...sometimes using the panorama function...i never ran into any processing delays.  the camera and card let me just keep snapping.  cards like this are noticed only if they don't perform.  they are otherwise just &#34;there,&#34; which is a good thing.  this one seems to perform.  obviously, not a technical evaluation, just a layman's assessment after using this card for a while.",positive
AI8TKUMZBTUZ6,B007WTAJTO,James G. Magnano,"[0, 0]","Does what it says it does, and does it like it says it will.  Installed in my Galaxy S5, no issues, and no complaints.",5.0,As advertised,1400803200,2014-05-23,199,0,0,"does what it says it does, and does it like it says it will.  installed in my galaxy s5, no issues, and no complaints.",positive
AMI1CIOSA6ZCT,B007WTAJTO,James Hanlon,"[0, 0]",This worked really well for me. I used it in a GoPro camera for recording a couple of hours of video. Love the storage space.,5.0,Nice memory card,1405209600,2014-07-13,148,0,0,this worked really well for me. i used it in a gopro camera for recording a couple of hours of video. love the storage space.,positive
A27IFAH8P5LCQU,B007WTAJTO,James Hartsell,"[0, 0]",The SanDisk memory card is awesome. I usually only buy SanDisk products because they are very reliable. Very good quality.,5.0,SanDisk,1357948800,2013-12-01,372,0,0,the sandisk memory card is awesome. i usually only buy sandisk products because they are very reliable. very good quality.,positive
A1MIAYZVYOSU4V,B007WTAJTO,James,"[0, 0]","I have other brands, but prefer Sandisk. I have several and have never had an error or failure. I often shoot video in 2.7k at a high bitrate and this memory card can keep up. That's important to me.I would highly recommend this card.",5.0,Top choice for me,1403308800,2014-06-21,170,0,0,"i have other brands, but prefer sandisk. i have several and have never had an error or failure. i often shoot video in 2.7k at a high bitrate and this memory card can keep up. that's important to me.i would highly recommend this card.",positive
A2YSLAI9DJ32I9,B007WTAJTO,James,"[0, 0]","I've always bought SanDisk SD cards, and have never been disappointed. This one is no exception. I'm using it in my Galaxy S III and have no problems. Transfer speeds are as advertised. Great card, great price.",5.0,Great Card (32GB),1349827200,2012-10-10,789,0,0,"i've always bought sandisk sd cards, and have never been disappointed. this one is no exception. i'm using it in my galaxy s iii and have no problems. transfer speeds are as advertised. great card, great price.",positive
A2TB60IRTAZJPY,B007WTAJTO,James,"[0, 0]","This arrived quickly and was the actual product that was described, unlike what others committed about this item.  It works and does just what I needed it for.  Thanks.",5.0,Memory card,1353715200,2012-11-24,744,0,0,"this arrived quickly and was the actual product that was described, unlike what others committed about this item.  it works and does just what i needed it for.  thanks.",positive
ATIESTXNUFNSW,B007WTAJTO,James,"[0, 0]","this was installed in my S4, I had no issues like others have posted, in fact I formatted in the computer and  popped it right in.",5.0,S4,1396137600,2014-03-30,253,0,0,"this was installed in my s4, i had no issues like others have posted, in fact i formatted in the computer and  popped it right in.",positive
ABN7G2T0KAB3G,B007WTAJTO,"James H. Haight ""happy iMac user""","[0, 2]",I am always perfectly satisfied with SanDisk products; they are extremely reliable and suit my purposes perfectly.  This particular memory card is no exception.,5.0,Nothing like SanDisk quality!,1355011200,2012-09-12,817,0,2,i am always perfectly satisfied with sandisk products; they are extremely reliable and suit my purposes perfectly.  this particular memory card is no exception.,positive
AR8FTR1JSVUXI,B007WTAJTO,James H Hunt III,"[0, 0]","I bought this extra memory for my Samsung Galaxy S4.  I wish I had known when I bought my phone that Android changed its memory management technique between Gingerbread and Jelly Bean!  Verizon sold me a 16GB Samsung S4.  I didn't do much research since my old phone broke and I was about to leave on a business trip the next day.  Come to find out, there are 32 and 64GB versions of the Galaxy S4!  I never asked Verizon if they even carried different versions.  Well, I figured that wouldn't be a problem... I'll just put in a 64GB Micro SD (TF) Card and I'll be all set.  Unfortunately you can no longer transfer Apps to the Micro SD Card.  Some apps can store data on the SD Card but there is no longer the ability to ""Move to SD.""  Since I travel internationally, I use a lot of GPS mapping software and would like to download multiple Gigs of map data for offline mapping.  As of now, I can only download this to my phone's 16GB memory, and not to this 64GB memory card!  Pictures (except for burst photos), videos and music can all be put on the 64GB SD card.  All that being said, this memory card works well, and is priced on par with all of the other comparable cards on the market.  If you've got the cash and need the space (for music, videos/movies and/or pictures--just not apps) then I recommend picking one of these up.",5.0,Reliable memory,1372204800,2013-06-26,530,0,0,"i bought this extra memory for my samsung galaxy s4.  i wish i had known when i bought my phone that android changed its memory management technique between gingerbread and jelly bean!  verizon sold me a 16gb samsung s4.  i didn't do much research since my old phone broke and i was about to leave on a business trip the next day.  come to find out, there are 32 and 64gb versions of the galaxy s4!  i never asked verizon if they even carried different versions.  well, i figured that wouldn't be a problem... i'll just put in a 64gb micro sd (tf) card and i'll be all set.  unfortunately you can no longer transfer apps to the micro sd card.  some apps can store data on the sd card but there is no longer the ability to ""move to sd.""  since i travel internationally, i use a lot of gps mapping software and would like to download multiple gigs of map data for offline mapping.  as of now, i can only download this to my phone's 16gb memory, and not to this 64gb memory card!  pictures (except for burst photos), videos and music can all be put on the 64gb sd card.  all that being said, this memory card works well, and is priced on par with all of the other comparable cards on the market.  if you've got the cash and need the space (for music, videos/movies and/or pictures--just not apps) then i recommend picking one of these up.",negative
A2QUOJMLPOO086,B007WTAJTO,"James Howard, Jr.","[1, 1]",The device works as advertised. It had a tremendous price. I have found that it did not need formatting to work in my Galaxy Note 3. The amount of space reserved for my purposes was most excellent. I would definitely buy this device again.,5.0,Another satisfied Amazon and Sandisk customer,1381190400,2013-08-10,485,1,1,the device works as advertised. it had a tremendous price. i have found that it did not need formatting to work in my galaxy note 3. the amount of space reserved for my purposes was most excellent. i would definitely buy this device again.,positive
A2QBPD0PXOAUQX,B007WTAJTO,James L. Gadsden,"[1, 1]",This works great just like all SanDisk chips I have had. It's being used in My girlfriends Samsung Galaxy S3.,5.0,Works,1374883200,2013-07-27,499,1,1,this works great just like all sandisk chips i have had. it's being used in my girlfriends samsung galaxy s3.,positive
A263ZFODYOI0Z8,B007WTAJTO,James M. Morrison,"[0, 0]","works good on my phone, now I can listen to music for hours and hours.  now all I need to do is remember to bring my charger to work.",5.0,works good,1389052800,2014-07-01,160,0,0,"works good on my phone, now i can listen to music for hours and hours.  now all i need to do is remember to bring my charger to work.",neutral
A3ORRJ2VW93KPQ,B007WTAJTO,James Ownby,"[0, 0]",And does it fast. Been installed in my Acer Iconia Tab for months and has endured file transfer after file transfer with not a single glitch.,5.0,Does what it's supposed to,1389225600,2014-09-01,98,0,0,and does it fast. been installed in my acer iconia tab for months and has endured file transfer after file transfer with not a single glitch.,neutral
A25ZZXF72DA4AQ,B007WTAJTO,"James P. Simmonds ""Diver guy""","[0, 0]",Great memory card!  Can be used as a micro sd or regular because it comes with a the larger disc case that it fits into.,5.0,Great Product,1366156800,2013-04-17,600,0,0,great memory card!  can be used as a micro sd or regular because it comes with a the larger disc case that it fits into.,positive
A3NWQCWBTZT2OG,B007WTAJTO,James Rausch,"[0, 0]",I use this with my samsung galaxy note 3 and it performs pretty darn well. Write and read speed safe good and it stores all my photos no prob.,5.0,This is great.,1400025600,2014-05-14,208,0,0,i use this with my samsung galaxy note 3 and it performs pretty darn well. write and read speed safe good and it stores all my photos no prob.,positive
ASREZFXN55U2R,B007WTAJTO,James R.,"[0, 0]","I bought this for my GoPro HD Hero 3 camera, as it was the one recommended by most buyers. I've had zero problems with the card, and the included adaptor makes it easy to transfer my videos to my PC. These things are tiny though, and thin so be careful not to bend or lose them! The $24 price is reasonable as well.",4.0,Perfect for action cameras,1377302400,2013-08-24,471,0,0,"i bought this for my gopro hd hero 3 camera, as it was the one recommended by most buyers. i've had zero problems with the card, and the included adaptor makes it easy to transfer my videos to my pc. these things are tiny though, and thin so be careful not to bend or lose them! the $24 price is reasonable as well.",negative
A2BIJMB2BITQUM,B007WTAJTO,James Ridgway,"[0, 0]",This is my first foray into the microSD card world. I bought this for my GoPro Hero3 white.Pros:- comes with an adapter for easy downloading.- simple to format right out of the box.- reads/writes just fine with no errors.Cons:- the adapter has no spring return like the devices you instert the card into - removing the card from the adapter can be a pain.Overall it's great and does what I need it to do.Hope that helps...,4.0,Great card at a great price,1357689600,2013-09-01,463,0,0,this is my first foray into the microsd card world. i bought this for my gopro hero3 white.pros:- comes with an adapter for easy downloading.- simple to format right out of the box.- reads/writes just fine with no errors.cons:- the adapter has no spring return like the devices you instert the card into - removing the card from the adapter can be a pain.overall it's great and does what i need it to do.hope that helps...,positive
A1ZMAL4E407TEA,B007WTAJTO,James Robert Black,"[0, 0]","I bought this for memory storage in a Samsung Galaxy Tab 2 to replace one that was unreliable just prior to leaving on vacation. It worked without problem. When I returned from vacation, I returned the defective one to Sandisk for a replacement and I now have two. It doesn't write as fast as my larger 32G SD card so I probably won't try to use it in an HD video camera.",5.0,A lot of memory in a small package,1370476800,2013-06-06,550,0,0,"i bought this for memory storage in a samsung galaxy tab 2 to replace one that was unreliable just prior to leaving on vacation. it worked without problem. when i returned from vacation, i returned the defective one to sandisk for a replacement and i now have two. it doesn't write as fast as my larger 32g sd card so i probably won't try to use it in an hd video camera.",negative
A3KEDOP6R6FDU5,B007WTAJTO,James Schmeling,"[0, 0]","Works great, low cost, fast, and the bright red makes it easier to find when it gets dropped or misplaced. SanDisk is usually my go to brand for removable media.",5.0,"MicroSD, high capacity, fast, and shiny",1383436800,2013-03-11,637,0,0,"works great, low cost, fast, and the bright red makes it easier to find when it gets dropped or misplaced. sandisk is usually my go to brand for removable media.",positive
A376K0HK1D7F9B,B007WTAJTO,James Scott,"[0, 0]","Bought this for my new Samsung Galaxy S4. Works great, no problems with transfer speed. No failures with it so far, so I would suggest this to anyone.",5.0,"Pretty fast, works well in my Samsung Galaxy S4",1369612800,2013-05-27,560,0,0,"bought this for my new samsung galaxy s4. works great, no problems with transfer speed. no failures with it so far, so i would suggest this to anyone.",positive
A3E3L48LMUB0RV,B007WTAJTO,JamesW,"[1, 1]","I got this because the GoPro Hero3 doesn't come with any memory cards whatsoever.Works great, especially for 4K recording on the Hero3 Black Edition.These things are so small though, easy to lose if you don't keep it in the camera, or in the Adapter.Super Fast Download with a USB 3.0 Memory Card Reader.",5.0,GoPro Hero3 Compatible,1377475200,2013-08-26,469,1,1,"i got this because the gopro hero3 doesn't come with any memory cards whatsoever.works great, especially for 4k recording on the hero3 black edition.these things are so small though, easy to lose if you don't keep it in the camera, or in the adapter.super fast download with a usb 3.0 memory card reader.",negative
AZ7TG2M07ELZ5,B007WTAJTO,James Worsnopp,"[0, 0]","It's a giant, fast micro-SD card for your phone. It works and it's reasonably priced. I've swapped this card through the past 3 phones I've owned and it continues to serve me well on the road. You can bring along enough 1080p movies for a 20 hour flight (or several of them) and still have plenty of room left over.The only downside is that it isn't even more capacity. But really, 64gb is probably overkill.",5.0,The ultimate smartphone upgrade.,1395792000,2014-03-26,257,0,0,"it's a giant, fast micro-sd card for your phone. it works and it's reasonably priced. i've swapped this card through the past 3 phones i've owned and it continues to serve me well on the road. you can bring along enough 1080p movies for a 20 hour flight (or several of them) and still have plenty of room left over.the only downside is that it isn't even more capacity. but really, 64gb is probably overkill.",positive
A2WL9QIRJ3F5I5,B007WTAJTO,James W Young,"[0, 0]","This is the second one of these that I've purchased.  The first was inexpensive, quick, and easy to install in my wife's Samsung tablet.  I was so impressed that I bought another to install in my Samsung.",5.0,SanDisk Ultra 32GB MicroSDHC,1388620800,2014-02-01,310,0,0,"this is the second one of these that i've purchased.  the first was inexpensive, quick, and easy to install in my wife's samsung tablet.  i was so impressed that i bought another to install in my samsung.",positive
AM9VNAIB8QT2Z,B007WTAJTO,"Jamey Johansen ""jamey1981""","[0, 0]","Reading through the reviews I expected to have to jump through a hoop, or do something crazy special to make this work. The instructions say only up to 32gb is supported in my device.The card arrived. I chose the hassle free packaging... BEST CHOICE EVER! Inserted into the phone, booted up and chose format just in case on the card. The card formatted and I was presented with around 59gb free. Easiest ever. Very happy being able to start moving my music from the ever so aging iTunes to the card. The read and write speeds are more than acceptable, much faster than any of the other microsd cards that I have. I'm a very technical user, but would have felt very comfortable with talking my mother through such an easy procedure. I am going to assume it would work the same for the galaxy siii (S3).Not much more you can say about a boat ton of storage in a small container. 5 star!",5.0,64gb in a galaxy note ii (2) N7100!,1352764800,2012-11-13,755,0,0,"reading through the reviews i expected to have to jump through a hoop, or do something crazy special to make this work. the instructions say only up to 32gb is supported in my device.the card arrived. i chose the hassle free packaging... best choice ever! inserted into the phone, booted up and chose format just in case on the card. the card formatted and i was presented with around 59gb free. easiest ever. very happy being able to start moving my music from the ever so aging itunes to the card. the read and write speeds are more than acceptable, much faster than any of the other microsd cards that i have. i'm a very technical user, but would have felt very comfortable with talking my mother through such an easy procedure. i am going to assume it would work the same for the galaxy siii (s3).not much more you can say about a boat ton of storage in a small container. 5 star!",neutral
A2F9K7XCTIZMTI,B007WTAJTO,JAM,"[0, 0]","I bought this card for my hero3 because the 64 GB card that i bought with the camera is not readable on my Ipad4. This card has been through its paces and supplies great video that I can review on my ipad immediately, with supplied SD adapter.",5.0,Great card for gopro hero3,1374451200,2013-07-22,504,0,0,"i bought this card for my hero3 because the 64 gb card that i bought with the camera is not readable on my ipad4. this card has been through its paces and supplies great video that i can review on my ipad immediately, with supplied sd adapter.",positive
A174X7S1J75AZ3,B007WTAJTO,Jamie Hamel-Smith,"[0, 0]",I got this for my GoPro camera in order to record high frame rates at 1080p and it keeps up just fine. I've never had any issues with it under those circumstances.,5.0,"Works well in GoPro, Records 1080p 60fps without issues.",1404172800,2014-01-07,335,0,0,i got this for my gopro camera in order to record high frame rates at 1080p and it keeps up just fine. i've never had any issues with it under those circumstances.,positive
AJHL7N62ROBOQ,B007WTAJTO,Jamielee,"[0, 0]",Got this to go in my daughters Microsoft Surface RT and it is doing great! She loaded a movie on it and is happy her device has some extra memory :-),5.0,Great,1388448000,2013-12-31,342,0,0,got this to go in my daughters microsoft surface rt and it is doing great! she loaded a movie on it and is happy her device has some extra memory :-),positive
A2RBIV2Q6W3ENY,B007WTAJTO,Jamie Vander Meer,"[0, 0]",SanDisk 16GB Micro SDHCWorks as advertised.Good Quality.Pretty inexpensive price considering.I would recommend it to anyone in need of a micro sd card.,5.0,SanDisk 16GB Micro SDHC,1365120000,2013-05-04,583,0,0,sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card.,positive
A1SQAH9ARI8VOU,B007WTAJTO,"Jamming Jedi ""jammingjedi""","[0, 0]",I get the occasional dropped frames when using it to record HD video in HD camera. Solid for the 1 couple of weeks. Time will tell.,3.0,Its OK,1391990400,2014-10-02,67,0,0,i get the occasional dropped frames when using it to record hd video in hd camera. solid for the 1 couple of weeks. time will tell.,neutral
A1VYFEJM12ZP11,B007WTAJTO,Jana Taylor,"[0, 0]","Purchased for use with a smartphone.  Works flawlessly, has given me much more space than I think I can use - but we'll see.  That's what I always say at the beginning.  It works without me noticing it is there so to me that is what I pay for.  I think this was a great price and I'm pleased with the purchase.",5.0,Purchased for use with Phone,1362096000,2013-01-03,704,0,0,"purchased for use with a smartphone.  works flawlessly, has given me much more space than i think i can use - but we'll see.  that's what i always say at the beginning.  it works without me noticing it is there so to me that is what i pay for.  i think this was a great price and i'm pleased with the purchase.",positive
A2VP217QP9GW4B,B007WTAJTO,jankster,"[0, 0]","No problems here, works perfectly fine just as expected. Threw it into my Surface Pro to get a little more storage capabilities (for music, media, etc.). Had to format to use which I didn't realize at first, but that's my fault for being an idiot in the first place. No complaints, fine product, would recommend.",5.0,Perfectly functional,1375920000,2013-08-08,487,0,0,"no problems here, works perfectly fine just as expected. threw it into my surface pro to get a little more storage capabilities (for music, media, etc.). had to format to use which i didn't realize at first, but that's my fault for being an idiot in the first place. no complaints, fine product, would recommend.",negative
A3NHKHBLSS1I1S,B007WTAJTO,Jan Wojtasinski,"[1, 1]","Works flawlessly in a GoPro Hero 3 Black Edition. Great card for the price and fits plenty of footage, especially when you have 2 of them.",5.0,Works perfect in my GoPro 3.,1383523200,2013-04-11,606,1,1,"works flawlessly in a gopro hero 3 black edition. great card for the price and fits plenty of footage, especially when you have 2 of them.",positive
A1KM3IPZ9H0JKZ,B007WTAJTO,J. A. Quayle,"[0, 0]","I use this with my Samsung Note II.  Previously I had iPhones, but it is very expensive to get an iPhone with enough memory for all my songs.  For a fraction of the price with my Samsung, they're all there wherever a go.",5.0,Finally all my music on one device at a reasonable price,1367539200,2013-03-05,643,0,0,"i use this with my samsung note ii.  previously i had iphones, but it is very expensive to get an iphone with enough memory for all my songs.  for a fraction of the price with my samsung, they're all there wherever a go.",negative
A23JUO5YUF714C,B007WTAJTO,J. Arce Araya,"[0, 0]","Used on a Galaxy Note and so far it has been great, fast card and excelent brand, a+ performance !Update may 10 2013, it stopped working! It does not work with my Galaxy Note or my PC, sadly it is not recognized by any device...",3.0,"Great before, now not great, stopped working",1355529600,2012-12-15,723,0,0,"used on a galaxy note and so far it has been great, fast card and excelent brand, a+ performance !update may 10 2013, it stopped working! it does not work with my galaxy note or my pc, sadly it is not recognized by any device...",negative
A2J95IYMDKZ7DD,B007WTAJTO,Jared,"[1, 1]","I bought this memory card specifically to add extra storage on my Samsung Galaxy S3. It was very easy to install in the phone and it recognized the card instantly. I turned the phone off before I removed the back cover and installed the card. I am not sure if this is needed, but I figured it wouldn't hurt by doing it that way. After it was installed and recognized, I formatted the card through the phone options. The card is very fast when writing to it or reading from it.I would definitely recommend this card to others, especially if you have a Galaxy S3 and want some more storage space on it.",5.0,Works Great in a Samsung Galaxy S3,1366243200,2013-04-18,599,1,1,"i bought this memory card specifically to add extra storage on my samsung galaxy s3. it was very easy to install in the phone and it recognized the card instantly. i turned the phone off before i removed the back cover and installed the card. i am not sure if this is needed, but i figured it wouldn't hurt by doing it that way. after it was installed and recognized, i formatted the card through the phone options. the card is very fast when writing to it or reading from it.i would definitely recommend this card to others, especially if you have a galaxy s3 and want some more storage space on it.",positive
A1O3KQR60BL32P,B007WTAJTO,"Jared Westfall ""The Geek""","[0, 0]","When you buy a Micro SD card and you get a class 4, your apps will run slow and your camera will be slow. Spend the money on a class 10 for the speed of the card to ensure your device works up to its full potential. Listen to me, I am a certified Geek.",5.0,Never settler for class 4,1378425600,2013-06-09,547,0,0,"when you buy a micro sd card and you get a class 4, your apps will run slow and your camera will be slow. spend the money on a class 10 for the speed of the card to ensure your device works up to its full potential. listen to me, i am a certified geek.",negative
A16C0ZK7ENL932,B007WTAJTO,Jarlaxle,"[0, 0]","This is great!  This is why I don't buy Apple products and get charged up the @$$ for non-expandable memory.  Expandable memory is dirt cheap these days for how much you get and it's more reliable than Apple.  Works like a charm.  I've got two of these, one in  my phone and one in my tablet, and I've never had any problem or inconvenience with either of them.",5.0,Love it!,1403913600,2014-06-28,163,0,0,"this is great!  this is why i don't buy apple products and get charged up the @$$ for non-expandable memory.  expandable memory is dirt cheap these days for how much you get and it's more reliable than apple.  works like a charm.  i've got two of these, one in  my phone and one in my tablet, and i've never had any problem or inconvenience with either of them.",positive
A11YJ7NGRLMGX5,B007WTAJTO,Jason Blinstrup,"[0, 0]","I bought this card to go with my new Samsung Galaxy Note 10.1 2014 Edition.  After using it for a few days with only the onboard storage, I felt the need to have a little more space.  The price for this card was just right, and I have always had great success with SanDisk memory devices, whether they are USB or SD or what have you.  I use this card to take all sorts of music and movies with me whenever I have to go anywhere, and there is absolutely no lag or hiccuping on playback.  I also set this card as the default to store photos and videos taken with the tablet, and there is no noticeable delay when taking photos.  This card works so well, I just bought a second one to replace an old 8GB card in my phone.",5.0,More than enough storage,1397433600,2014-04-14,238,0,0,"i bought this card to go with my new samsung galaxy note 10.1 2014 edition.  after using it for a few days with only the onboard storage, i felt the need to have a little more space.  the price for this card was just right, and i have always had great success with sandisk memory devices, whether they are usb or sd or what have you.  i use this card to take all sorts of music and movies with me whenever i have to go anywhere, and there is absolutely no lag or hiccuping on playback.  i also set this card as the default to store photos and videos taken with the tablet, and there is no noticeable delay when taking photos.  this card works so well, i just bought a second one to replace an old 8gb card in my phone.",positive
